City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,ilhabela,-23.7781,-45.3581,23.64,89,95,1.5,BR,1701664053
367,kourou,5.1552,-52.6478,25.03,86,34,3.68,GF,1701664053
368,nadym,65.5333,72.5167,-27.79,100,100,4.11,RU,1701664053
369,plymouth,41.8334,-70.8328,8.45,95,100,3.09,US,1701664054
370,ancud,-41.8697,-73.8203,6.77,88,0,2.55,CL,1701664054
371,cuito,-12.3833,16.9333,15.45,98,100,1.53,AO,1701664054
372,carnarvon,-24.8667,113.6333,28.46,54,2,7.78,AU,1701664054
373,puerto aysen,-45.4,-72.7,6.88,99,99,1.3,CL,1701664054
374,egilsstadir,65.2653,-14.3948,-5.05,93,100,1.03,IS,1701664055
375,wanning,18.8003,110.3967,25.3,84,87,4.29,CN,1701664055
376,ligaya,12.6599,120.8923,31.21,57,50,1.76,PH,1701664055
377,san antonio de pale,-1.4014,5.6325,26.33,84,56,3.17,GQ,1701664055
378,puerto san jose,13.9256,-90.8244,25.91,78,3,0.62,GT,1701664055
379,jinhua,29.1078,119.6547,9.53,86,100,1.1,CN,1701664055
380,conception bay south,47.4999,-52.9981,0.41,83,95,1.91,CA,1701664056
381,santiago de cao,-7.9589,-79.2392,20.07,83,75,4.12,PE,1701664056
382,fujin,47.26,132.0322,-1.25,85,100,5.71,CN,1701664056
383,mount pearl,47.5166,-52.7813,0.08,80,75,1.54,CA,1701664056
384,novaya ladoga,60.1025,32.3019,-11.55,96,100,0.83,RU,1701664057
385,tshikapa,-6.4167,20.8,20.38,98,100,0.43,CD,1701664057
386,plastun,44.7561,136.2939,2.51,39,5,1.5,RU,1701664057
387,phan thiet,10.9333,108.1,29.76,60,99,2.47,VN,1701664057
388,quibdo,5.6947,-76.6611,23.93,98,89,0.31,CO,1701664057
389,gadzhiyevo,69.2551,33.3362,-5.99,96,100,2.11,RU,1701664057
390,nikolayevsk-on-amure,53.1406,140.73,-8.82,83,99,1.97,RU,1701664057
391,high point,35.9557,-80.0053,12.11,77,75,2.06,US,1701663769
392,banff,51.1762,-115.5698,2.57,80,93,3.09,CA,1701664058
393,langepas,61.2544,75.2124,-26.42,89,7,4.1,RU,1701664058
394,hotan,37.0997,79.9269,7.72,23,8,0.98,CN,1701664058
395,siwa oasis,29.2041,25.5195,13.97,75,2,2.18,EG,1701664058
396,lagoa,39.05,-27.9833,14.97,51,90,3.66,PT,1701664059
397,al muwayh,22.4333,41.7583,17.05,40,7,6.95,SA,1701664059
398,bridgewater,44.3835,-64.5155,2.79,95,100,3.6,CA,1701664059
399,isiolo,0.3546,37.5822,20.72,72,42,0.82,KE,1701664059
400,houma,29.5958,-90.7195,16.67,89,0,0.0,US,1701664059
401,pitimbu,-7.4706,-34.8086,26.33,85,64,3.77,BR,1701664059
402,keflavik,64.0049,-22.5624,1.24,75,0,5.66,IS,1701664059
403,kaspiyskiy,45.3929,47.3707,9.13,94,100,2.13,RU,1701664060
404,kolwezi,-10.7148,25.4667,16.38,98,100,2.08,CD,1701664060
405,kirakira,-10.4544,161.9205,28.19,81,95,5.05,SB,1701664060
406,puerto ayacucho,5.6639,-67.6236,26.22,73,27,0.85,VE,1701664060
407,hammerfest,70.6634,23.6821,0.25,80,75,4.63,NO,1701664060
408,apex,35.7327,-78.8503,17.29,83,75,2.06,US,1701663259
409,bere,9.3202,16.1552,24.21,31,90,1.49,TD,1701664060
410,maragogi,-9.0122,-35.2225,25.28,87,6,3.72,BR,1701664061
411,galliano,29.4422,-90.2992,16.67,94,100,0.0,US,1701664061
412,kailua-kona,19.6406,-155.9956,26.98,86,75,2.06,US,1701664062
413,landskrona,55.8708,12.8302,-0.03,95,100,2.24,SE,1701664062
414,kigoma,-4.8769,29.6267,20.92,94,100,2.08,TZ,1701664062
415,villa hernandarias,-31.231,-59.985,14.58,50,100,7.06,AR,1701664062
416,tipasa,36.5897,2.4475,12.67,50,98,4.3,DZ,1701664063
417,ristiina,61.5058,27.2464,-13.94,99,86,1.33,FI,1701664063
418,codrington,-38.2667,141.9667,27.22,31,87,6.54,AU,1701664063
419,luau,-10.7073,22.2247,18.01,99,98,0.99,AO,1701664063
420,tura,25.5198,90.2201,24.62,48,82,0.53,IN,1701664063
421,palmer,42.1584,-72.3287,5.08,86,100,1.54,US,1701664063
422,walvis bay,-22.9575,14.5053,16.16,85,95,3.71,NA,1701664064
423,laojunmiao,39.8333,97.7333,4.1,17,0,0.5,CN,1701664064
424,ocana,8.2377,-73.356,17.58,87,46,2.54,CO,1701664064
425,broken hill,-31.95,141.4333,34.07,12,0,3.25,AU,1701664064
426,beledweyne,4.7358,45.2036,24.66,68,37,5.7,SO,1701664064
427,baijiantan,45.6333,85.1833,6.57,55,100,8.94,CN,1701664064
428,sampit,-2.5333,112.95,29.49,78,94,1.21,ID,1701664064
429,chernyshevskiy,63.0128,112.4714,-39.15,99,64,1.49,RU,1701664065
430,las tablas,7.7667,-80.2833,25.98,84,57,4.6,PA,1701664065
431,nagqu,31.5,92.0,-7.79,25,100,1.31,CN,1701664065
432,mil'kovo,55.6078,37.7956,-7.73,94,86,5.1,RU,1701664065
433,yarkovo,57.4028,67.0786,-21.14,93,85,0.47,RU,1701664065
434,likisa,-8.6695,125.6875,27.16,52,36,0.91,TL,1701664065
435,vilyuysk,63.7553,121.6247,-43.33,99,82,0.45,RU,1701664065
436,shingu,33.7333,135.9833,13.49,40,0,1.87,JP,1701664066
437,ola,59.5833,151.2833,-27.7,87,64,4.05,RU,1701664066
438,guardo,42.7897,-4.8482,3.69,99,100,5.4,ES,1701664066
439,necocli,8.4234,-76.786,25.24,93,17,1.77,CO,1701664066
440,mandalay,21.9747,96.0836,24.05,67,87,1.79,MM,1701663890
441,buala,-8.145,159.5921,27.77,84,92,4.45,SB,1701664066
442,mbandaka,0.0487,18.2603,21.26,97,100,0.64,CD,1701664066
443,hilo,19.7297,-155.09,22.92,99,100,2.57,US,1701664067
444,aquidauana,-20.4711,-55.7872,26.26,73,99,1.39,BR,1701664067
445,khanty-mansiysk,61.0042,69.0019,-27.94,69,0,0.0,RU,1701664067
446,imbituba,-28.24,-48.6703,25.48,97,100,4.44,BR,1701664067
447,margny-les-compiegne,49.4256,2.8181,3.8,65,100,5.86,FR,1701664067
448,greenville,35.6127,-77.3663,18.41,95,75,2.06,US,1701664049
449,labrador city,52.9463,-66.9114,-15.05,85,100,0.0,CA,1701664067
450,zaozersk,69.4005,32.4476,-6.8,96,100,1.46,RU,1701664067
451,bonthe,7.5264,-12.505,25.98,85,100,1.51,SL,1701664068
452,zapatoca,6.8153,-73.2677,17.42,84,94,1.65,CO,1701664068
453,shira,54.4911,89.9531,-6.03,68,53,12.92,RU,1701664068
454,nova vicosa,-17.8919,-39.3719,24.82,86,5,4.63,BR,1701664068
455,ivanteyevka,55.9711,37.9208,-7.67,95,93,0.89,RU,1701664068
456,barra do garcas,-15.89,-52.2567,23.43,82,96,1.14,BR,1701664068
457,cidreira,-30.1811,-50.2056,20.77,96,100,5.77,BR,1701663819
458,lorengau,-2.0226,147.2712,29.96,66,58,1.32,PG,1701664069
459,koppies,-27.2418,27.5742,19.71,55,62,4.33,ZA,1701664069
460,klyuchi,52.2667,79.1667,-8.34,73,100,8.22,RU,1701664069
461,awjilah,29.1081,21.2869,15.2,39,82,2.77,LY,1701664069
462,udomlya,57.8794,34.9925,-9.34,97,100,2.26,RU,1701664069
463,herat,34.5,62.0,10.16,34,0,1.4,AF,1701663976
464,mugia,43.1041,-9.2179,13.42,77,25,11.31,ES,1701664069
465,sandnessjoen,66.0217,12.6316,-21.71,74,34,3.68,NO,1701664070
466,la sierpe,2.8518,-77.6155,24.82,93,95,1.86,CO,1701664070
467,strezhevoy,60.7333,77.5889,-26.13,92,8,5.36,RU,1701664070
468,galesong,-5.3166,119.3661,31.01,68,53,2.71,ID,1701664070
469,alofi,-19.0595,-169.9187,28.94,70,3,6.45,NU,1701664070
470,reyes,-14.3167,-67.3833,24.62,86,100,1.31,BO,1701664070
471,susuman,62.7833,148.1667,-32.39,99,100,0.74,RU,1701664070
472,kichmengskiy gorodok,59.9816,45.7854,-10.59,92,100,2.68,RU,1701664071
473,san jose,37.3394,-121.895,14.94,81,75,7.6,US,1701663850
474,madhipura,25.9167,86.7833,24.37,44,57,2.33,IN,1701664071
475,zyryanskoye,56.8306,86.6258,-13.27,89,100,8.38,RU,1701664071
476,ceres,37.5949,-120.9577,14.89,81,0,0.0,US,1701664027
477,jardim,-21.4803,-56.1381,23.45,90,100,1.3,BR,1701664071
478,st. john's,47.5649,-52.7093,0.54,80,75,1.54,CA,1701664071
479,dawson creek,55.7666,-120.2362,-5.2,86,0,1.54,CA,1701664071
480,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-2.46,69,100,6.41,RU,1701664072
481,aykhal,66.0,111.5,-38.32,99,61,2.35,RU,1701664072
482,monastyryshche,48.9909,29.8047,-3.55,85,17,3.27,UA,1701664072
483,zaysan,47.4667,84.8667,-0.05,73,99,4.76,KZ,1701664072
484,dunedin,-45.8742,170.5036,13.22,60,9,5.36,NZ,1701664072
485,kiruna,67.8557,20.2251,-9.49,92,100,0.0,SE,1701664072
486,dhamar,14.5427,44.4051,7.5,51,1,3.32,YE,1701664072
487,ghat,24.9647,10.1728,14.07,21,0,3.19,LY,1701664073
488,bandar lampung,-5.4254,105.258,24.74,91,100,1.33,ID,1701663782
489,kavaratti,10.5669,72.642,29.05,72,63,4.76,IN,1701664073
490,port isabel,26.0734,-97.2086,17.81,85,0,0.0,US,1701663841
491,juegang,32.3174,121.1855,13.47,47,85,1.87,CN,1701664073
492,mahina,-17.5065,-149.489,29.87,66,75,3.09,PF,1701664073
493,bereznik,62.8551,42.7072,-17.19,99,100,0.74,RU,1701664073
494,caleta olivia,-46.4393,-67.5281,14.6,42,99,5.52,AR,1701664074
495,san bernardo del viento,9.3533,-75.9524,27.18,84,14,3.76,CO,1701664074
496,kani keli,-12.9536,45.1033,27.59,72,23,1.97,YT,1701664074
497,urzhar,47.093,81.6294,0.04,69,51,4.81,KZ,1701664074
498,borzya,50.3833,116.5167,-11.59,92,78,2.08,RU,1701664074
499,virarajendrapet,12.2,75.8,22.59,74,100,2.58,IN,1701664074
500,anqing,30.5092,117.0506,15.05,31,94,3.85,CN,1701664074
501,sidney,-33.8679,151.2073,26.99,57,40,5.14,AU,1701663775
502,meadow lakes,61.6247,-149.6011,-2.11,89,0,1.54,US,1701664075
503,novoagansk,61.9449,76.6625,-28.8,91,7,4.05,RU,1701664075
504,khuzdar,27.7384,66.6434,13.22,32,0,1.68,PK,1701664075
505,santa rosa,14.3122,121.1114,32.99,71,84,5.92,PH,1701663403
506,tulun,54.5611,100.5792,-4.2,90,100,1.73,RU,1701664075
507,sumbawa besar,-8.5,117.4333,33.48,54,100,3.15,ID,1701664075
508,maffra,-37.9667,146.9833,27.54,41,91,1.46,AU,1701664075
509,saarijarvi,62.7049,25.254,-17.91,98,93,0.65,FI,1701664075
510,burela de cabo,43.65,-7.4,12.16,80,40,10.15,ES,1701664076
511,berdigestyakh,62.0989,126.6992,-40.29,98,72,0.98,RU,1701664076
512,elko,41.0002,-115.5012,4.86,85,100,4.02,US,1701664076
513,kakunodatemachi,39.5833,140.5667,2.22,84,49,0.73,JP,1701664076
514,ciudad acuna,29.3232,-100.9522,16.16,43,0,2.57,MX,1701664013
515,kamaishi,39.2667,141.8833,9.12,58,5,1.49,JP,1701664076
516,youghal,51.95,-7.8506,2.53,95,97,11.02,IE,1701664005
517,ardakan,32.31,54.0175,12.14,27,0,1.48,IR,1701664076
518,ulan bator,47.9077,106.8832,-14.93,85,75,1.0,MN,1701664077
519,okhotsk,59.3833,143.3,-30.69,85,35,6.5,RU,1701664077
520,yaren,-0.5472,166.916,26.91,83,92,2.82,NR,1701664077
521,kittila,67.6647,24.8936,-7.92,93,100,0.51,FI,1701664077
522,barranca,-10.75,-77.7667,19.06,85,100,2.96,PE,1701664077
523,nikel,69.4128,30.222,-6.9,99,100,1.72,RU,1701664077
524,kavieng,-2.5744,150.7967,29.13,72,92,4.27,PG,1701664077
525,vernon,50.2581,-119.2691,2.2,90,99,3.6,CA,1701664078
526,port hueneme,34.1478,-119.1951,16.78,70,0,2.06,US,1701664078
527,sultanpur,26.2667,82.0667,24.41,37,12,4.98,IN,1701664078
528,oxford,51.7522,-1.256,7.08,96,100,8.75,GB,1701663883
529,mazagao,-0.115,-51.2894,28.03,88,98,2.17,BR,1701664078
530,kifri,34.6959,44.9661,14.04,33,0,1.71,IQ,1701664078
531,zagora,30.3484,-5.8365,12.17,54,10,0.73,MA,1701664078
532,chegdomyn,51.1167,133.0167,-8.45,92,100,1.11,RU,1701664078
533,archangelos,36.2149,28.1149,16.99,81,11,3.39,GR,1701664079
534,korla,41.7597,86.1469,1.04,46,3,3.98,CN,1701664079
535,saskatoon,52.1168,-106.6345,-9.01,92,0,3.09,CA,1701663956
536,ormara,25.2088,64.6357,24.18,30,0,4.05,PK,1701664079
537,severo-yeniseyskiy,60.3725,93.0408,-20.24,97,100,4.92,RU,1701664079
538,xinqing,48.2333,129.5,-3.92,87,100,4.46,CN,1701664079
539,umea,63.8284,20.2597,-9.04,86,100,2.57,SE,1701664079
540,kupang,-10.1667,123.5833,35.32,52,40,4.12,ID,1701664079
541,taroa,8.7058,171.2275,27.68,78,100,9.3,MH,1701664080
542,andergrove,-21.0833,149.1833,34.8,69,7,3.92,AU,1701664080
543,belmonte,-15.8631,-38.8828,24.38,86,6,3.54,BR,1701664080
544,mesyagutovo,55.5303,58.2528,-7.64,95,100,3.75,RU,1701664080
545,ilha de mocambique,-15.0342,40.7358,26.01,70,49,2.91,MZ,1701664080
546,benicassim,40.05,0.0667,12.65,45,100,2.33,ES,1701664080
547,roding,49.1964,12.5186,-7.58,98,87,1.22,DE,1701664080
548,nacala,-14.5428,40.6728,24.91,73,31,2.16,MZ,1701664081
